id,date,neighborhood,category,status,lat,lng,valuation,description
BLD202309-7366,2023-09-22,Pacific Heights,Repair,Expired,37.787054,-122.449994,84814,Repair permit at 426 Taraval St
BLD202309-1582,2023-09-01,Pacific Heights,Seismic Retrofit,Issued,37.792274,-122.4418,59492,Seismic Retrofit permit at 5092 Divisadero St
BLD202309-3296,2023-09-09,Pacific Heights,Demolition,Completed,37.805302,-122.426807,122984,Demolition permit at 6497 Geary Blvd
BLD202309-4515,2023-09-28,Pacific Heights,Solar Installation,Completed,37.775069,-122.443341,105667,Solar Installation permit at 6028 Irving St
BLD202309-4069,2023-09-09,Pacific Heights,Seismic Retrofit,Expired,37.785392,-122.436293,57133,Seismic Retrofit permit at 9548 Taraval St
BLD202309-1687,2023-09-18,Pacific Heights,Alteration,Completed,37.792946,-122.438866,285732,Alteration permit at 5267 Irving St
BLD202309-3088,2023-09-05,Pacific Heights,Roof,Expired,37.78438,-122.435659,64461,Roof permit at 3902 Columbus Ave
BLD202309-3319,2023-09-22,Pacific Heights,Repair,Completed,37.797245,-122.437985,109854,Repair permit at 844 Market St
BLD202309-1225,2023-09-17,Pacific Heights,New Construction,Approved,37.77768,-122.428131,1196795,New Construction permit at 4146 Valencia St
BLD202309-7590,2023-09-05,Pacific Heights,ADU Construction,On Hold,37.797206,-122.454914,445126,ADU Construction permit at 9815 Valencia St
BLD202309-8503,2023-09-29,Pacific Heights,Seismic Retrofit,Approved,37.794608,-122.434265,71312,Seismic Retrofit permit at 341 Fulton St
BLD202309-3413,2023-09-21,Pacific Heights,Mechanical,Completed,37.777295,-122.415629,106579,Mechanical permit at 1375 Fulton St
BLD202309-2600,2023-09-13,Pacific Heights,HVAC Installation,Issued,37.784853,-122.426176,118096,HVAC Installation permit at 4711 Fulton St
BLD202309-2157,2023-09-12,Pacific Heights,Foundation Work,Issued,37.792182,-122.444559,103845,Foundation Work permit at 7998 Taraval St
BLD202309-6969,2023-09-27,Pacific Heights,Foundation Work,On Hold,37.806544,-122.443661,82423,Foundation Work permit at 4179 Market St
BLD202309-7772,2023-09-13,Pacific Heights,Seismic Retrofit,Completed,37.797302,-122.454393,74956,Seismic Retrofit permit at 2499 Columbus Ave
BLD202309-3551,2023-09-30,Pacific Heights,Solar Installation,Issued,37.797984,-122.446768,66394,Solar Installation permit at 4893 Divisadero St
BLD202309-1894,2023-09-30,Pacific Heights,Roof,Approved,37.795594,-122.427162,94755,Roof permit at 1712 Irving St
BLD202309-2706,2023-09-25,Pacific Heights,Foundation Work,Approved,37.797995,-122.445,117889,Foundation Work permit at 6512 Irving St
BLD202309-4175,2023-09-11,Pacific Heights,Alteration,Issued,37.774281,-122.433355,314687,Alteration permit at 4479 Fulton St
BLD202309-6141,2023-09-16,Pacific Heights,New Construction,Approved,37.796387,-122.421363,1188227,New Construction permit at 795 Divisadero St
BLD202309-6492,2023-09-30,Pacific Heights,ADU Construction,Completed,37.778594,-122.430481,299332,ADU Construction permit at 3425 Van Ness Ave
BLD202101-5408,2021-01-31,Chinatown,Window Replacement,Under Review,37.790763,-122.422163,24277,Window Replacement permit at 6440 Fulton St
BLD202101-5966,2021-01-16,Chinatown,Electrical,Issued,37.799816,-122.424096,27286,Electrical permit at 4629 Columbus Ave
BLD202101-7040,2021-01-14,Chinatown,Plumbing,Under Review,37.804769,-122.395492,31806,Plumbing permit at 9619 Market St
BLD202101-1100,2021-01-30,Chinatown,ADU Construction,Completed,37.796146,-122.412181,143324,ADU Construction permit at 4394 Geary Blvd
BLD202101-8696,2021-01-20,Chinatown,HVAC Installation,Approved,37.80679,-122.420383,22903,HVAC Installation permit at 5900 Divisadero St
BLD202101-6696,2021-01-09,Chinatown,ADU Construction,Completed,37.807933,-122.396312,144458,ADU Construction permit at 9202 Divisadero St
BLD202101-3438,2021-01-11,Chinatown,HVAC Installation,Issued,37.786712,-122.392271,29780,HVAC Installation permit at 5217 Divisadero St
BLD202101-6354,2021-01-26,Chinatown,Electrical,Issued,37.783924,-122.411308,31170,Electrical permit at 5189 Mission St
BLD202101-5132,2021-01-03,Chinatown,Solar Installation,Expired,37.792992,-122.408859,55770,Solar Installation permit at 2577 Geary Blvd
BLD202101-2649,2021-01-14,Chinatown,Addition,Approved,37.792505,-122.405772,53477,Addition permit at 1410 Divisadero St
BLD202101-7824,2021-01-12,Chinatown,Demolition,Issued,37.778747,-122.41147,35888,Demolition permit at 5015 Van Ness Ave
BLD202101-6471,2021-01-06,Chinatown,Addition,Completed,37.799993,-122.388559,93390,Addition permit at 3584 Taraval St
BLD202101-9906,2021-01-09,Chinatown,Solar Installation,Approved,37.800207,-122.393464,35591,Solar Installation permit at 1118 Valencia St
BLD202101-1880,2021-01-22,Chinatown,Window Replacement,Under Review,37.810763,-122.40971,28189,Window Replacement permit at 4019 Taraval St
BLD202101-9918,2021-01-03,Chinatown,Solar Installation,Expired,37.790784,-122.405311,25122,Solar Installation permit at 717 Market St
BLD202101-9380,2021-01-27,Chinatown,Window Replacement,Approved,37.802813,-122.398779,28324,Window Replacement permit at 4956 Fulton St
BLD202101-8733,2021-01-31,Chinatown,New Construction,Issued,37.795165,-122.396343,236178,New Construction permit at 7226 Geary Blvd
BLD202101-6601,2021-01-18,Chinatown,Foundation Work,Approved,37.77753,-122.4111,21415,Foundation Work permit at 8462 Van Ness Ave
BLD202101-1351,2021-01-02,Chinatown,Demolition,On Hold,37.796118,-122.41791,24378,Demolition permit at 4589 Taraval St
BLD202101-5822,2021-01-21,Chinatown,Electrical,Expired,37.78926,-122.399335,31800,Electrical permit at 3084 Valencia St
BLD202101-9731,2021-01-24,Chinatown,HVAC Installation,Approved,37.814398,-122.414538,32293,HVAC Installation permit at 2406 Market St
BLD202101-4987,2021-01-23,Chinatown,Alteration,Expired,37.785229,-122.410942,59177,Alteration permit at 1467 Divisadero St
BLD202101-3999,2021-01-11,Chinatown,Addition,Under Review,37.775778,-122.400106,57011,Addition permit at 2737 Fulton St
BLD202101-5850,2021-01-27,Chinatown,Seismic Retrofit,Issued,37.788045,-122.406601,58911,Seismic Retrofit permit at 5824 Columbus Ave
BLD202101-6385,2021-01-07,Chinatown,Demolition,Completed,37.797664,-122.4149,20365,Demolition permit at 1879 Valencia St
BLD202101-9424,2021-01-16,Chinatown,Alteration,Under Review,37.782475,-122.421627,66323,Alteration permit at 101 Van Ness Ave
BLD202101-4935,2021-01-26,Chinatown,HVAC Installation,Approved,37.788568,-122.392612,37250,HVAC Installation permit at 5417 Columbus Ave
BLD202101-9217,2021-01-17,Chinatown,HVAC Installation,Approved,37.786108,-122.399793,21174,HVAC Installation permit at 114 Fulton St
BLD202101-9519,2021-01-13,Chinatown,Addition,Under Review,37.808085,-122.415319,92160,Addition permit at 1638 Van Ness Ave
BLD202101-4382,2021-01-17,Chinatown,Seismic Retrofit,Approved,37.809898,-122.396405,42982,Seismic Retrofit permit at 2167 Columbus Ave
BLD202106-4590,2021-06-25,Chinatown,ADU Construction,Expired,37.796214,-122.408901,57755,ADU Construction permit at 710 Irving St
BLD202106-3929,2021-06-26,Chinatown,Plumbing,Under Review,37.794302,-122.419246,31621,Plumbing permit at 493 Geary Blvd
BLD202106-5566,2021-06-24,Chinatown,Foundation Work,Withdrawn,37.777702,-122.397423,37547,Foundation Work permit at 4987 Irving St
BLD202106-6162,2021-06-18,Chinatown,Demolition,Expired,37.81835,-122.424523,31765,Demolition permit at 365 Columbus Ave
BLD202106-4622,2021-06-25,Chinatown,HVAC Installation,Completed,37.781792,-122.391016,25373,HVAC Installation permit at 6963 Mission St
BLD202106-3425,2021-06-08,Chinatown,ADU Construction,Under Review,37.783208,-122.39952,120913,ADU Construction permit at 3476 Irving St
BLD202106-3245,2021-06-18,Chinatown,Repair,Under Review,37.811394,-122.392339,35111,Repair permit at 5329 Columbus Ave
BLD202106-4510,2021-06-16,Chinatown,Plumbing,Issued,37.790212,-122.396767,22073,Plumbing permit at 5219 Taraval St
BLD202106-4386,2021-06-11,Chinatown,Seismic Retrofit,Expired,37.794188,-122.405145,38149,Seismic Retrofit permit at 323 Fulton St
BLD202106-9330,2021-06-01,Chinatown,Mechanical,Approved,37.807438,-122.405579,41642,Mechanical permit at 4731 Columbus Ave
BLD202106-4203,2021-06-27,Chinatown,ADU Construction,Issued,37.801217,-122.411628,122081,ADU Construction permit at 8948 Fulton St
BLD202106-6163,2021-06-24,Chinatown,Plumbing,Completed,37.805947,-122.403122,19625,Plumbing permit at 1969 Mission St
BLD202106-4812,2021-06-12,Chinatown,Seismic Retrofit,Approved,37.796478,-122.421122,52539,Seismic Retrofit permit at 2559 Geary Blvd
BLD202106-3155,2021-06-10,Chinatown,Demolition,Completed,37.789442,-122.409409,25600,Demolition permit at 5928 Columbus Ave
BLD202106-2888,2021-06-20,Chinatown,Window Replacement,Issued,37.803631,-122.415143,23299,Window Replacement permit at 5301 Columbus Ave
BLD202106-5032,2021-06-14,Chinatown,Foundation Work,Withdrawn,37.777915,-122.410798,33215,Foundation Work permit at 7086 Irving St
BLD202106-9299,2021-06-02,Chinatown,New Construction,Completed,37.785869,-122.408608,292762,New Construction permit at 5456 Columbus Ave
BLD202106-2890,2021-06-02,Chinatown,Demolition,Approved,37.797891,-122.409601,24915,Demolition permit at 8223 Van Ness Ave
BLD202106-1298,2021-06-01,Chinatown,Seismic Retrofit,Under Review,37.787424,-122.388056,43533,Seismic Retrofit permit at 8810 Columbus Ave
BLD202106-5945,2021-06-21,Chinatown,Alteration,Issued,37.795634,-122.419209,68363,Alteration permit at 1156 Valencia St
BLD202106-1537,2021-06-15,Chinatown,Foundation Work,Approved,37.782173,-122.389705,15396,Foundation Work permit at 3742 Divisadero St
BLD202106-8694,2021-06-29,Chinatown,Alteration,Completed,37.803584,-122.411701,77762,Alteration permit at 9827 Divisadero St
BLD202106-8570,2021-06-15,Chinatown,Addition,Under Review,37.80083,-122.419087,113343,Addition permit at 9518 Van Ness Ave
BLD202106-6990,2021-06-05,Chinatown,Alteration,Issued,37.80728,-122.39077,65103,Alteration permit at 3822 Taraval St
BLD202106-5315,2021-06-21,Chinatown,Seismic Retrofit,Expired,37.784845,-122.410688,57630,Seismic Retrofit permit at 5258 Taraval St
BLD202106-6148,2021-06-02,Chinatown,Addition,Approved,37.794258,-122.394768,76721,Addition permit at 3112 Van Ness Ave
BLD202106-3510,2021-06-10,Chinatown,Foundation Work,Completed,37.793197,-122.410434,23698,Foundation Work permit at 289 Fulton St
BLD202106-3927,2021-06-12,Chinatown,ADU Construction,Completed,37.789699,-122.423329,64645,ADU Construction permit at 9682 Mission St
BLD202106-6676,2021-06-10,Chinatown,HVAC Installation,Issued,37.809954,-122.424726,38137,HVAC Installation permit at 2570 Valencia St
BLD201902-5236,2019-02-08,Sunset,HVAC Installation,Completed,37.738786,-122.481488,66747,HVAC Installation permit at 1163 Market St
BLD201902-9873,2019-02-17,Sunset,Demolition,Completed,37.747551,-122.502713,79528,Demolition permit at 632 Irving St
BLD201902-1786,2019-02-17,Sunset,Window Replacement,On Hold,37.741919,-122.488759,41222,Window Replacement permit at 8119 Van Ness Ave
BLD201902-3074,2019-02-25,Sunset,Solar Installation,Issued,37.755307,-122.506568,62412,Solar Installation permit at 1272 Mission St
BLD201902-2804,2019-02-21,Sunset,Solar Installation,Issued,37.777806,-122.489048,73674,Solar Installation permit at 4724 Divisadero St
BLD201902-5932,2019-02-14,Sunset,Repair,Under Review,37.747161,-122.48266,54187,Repair permit at 8151 Market St
BLD201902-6686,2019-02-24,Sunset,Electrical,Completed,37.754431,-122.501365,46149,Electrical permit at 4833 Divisadero St
BLD201902-3021,2019-02-05,Sunset,Alteration,Expired,37.747698,-122.494173,215525,Alteration permit at 4942 Columbus Ave
BLD201902-1340,2019-02-14,Sunset,Solar Installation,Completed,37.743672,-122.487006,79915,Solar Installation permit at 6595 Irving St
BLD201902-6697,2019-02-14,Sunset,Seismic Retrofit,Approved,37.739566,-122.487594,62464,Seismic Retrofit permit at 341 Taraval St
BLD201902-6910,2019-02-15,Sunset,Electrical,Under Review,37.749466,-122.49575,50405,Electrical permit at 5434 Geary Blvd
BLD201902-4033,2019-02-04,Sunset,Mechanical,Expired,37.733813,-122.486766,38195,Mechanical permit at 5464 Divisadero St
BLD201902-4303,2019-02-16,Sunset,Foundation Work,Issued,37.745167,-122.500825,46972,Foundation Work permit at 4216 Valencia St
BLD201902-4000,2019-02-21,Sunset,Mechanical,Issued,37.753199,-122.501059,70505,Mechanical permit at 5916 Fulton St
BLD201902-2914,2019-02-27,Sunset,ADU Construction,Completed,37.74328,-122.488047,270408,ADU Construction permit at 8145 Irving St
BLD201902-1866,2019-02-06,Sunset,Mechanical,On Hold,37.730199,-122.494725,66906,Mechanical permit at 694 Van Ness Ave
BLD201902-4469,2019-02-02,Sunset,Foundation Work,Approved,37.741152,-122.477335,56995,Foundation Work permit at 7171 Mission St
BLD201902-8063,2019-02-28,Sunset,Seismic Retrofit,Completed,37.756205,-122.504501,59142,Seismic Retrofit permit at 7413 Market St
BLD201902-8386,2019-02-19,Sunset,Solar Installation,Approved,37.737064,-122.514096,47306,Solar Installation permit at 4363 Columbus Ave
BLD201902-5816,2019-02-10,Sunset,Plumbing,Issued,37.746277,-122.485731,45615,Plumbing permit at 4784 Irving St
BLD201902-3083,2019-02-18,Sunset,Demolition,Approved,37.743501,-122.485441,58962,Demolition permit at 8133 Divisadero St
BLD201902-1650,2019-02-20,Sunset,Seismic Retrofit,Approved,37.761914,-122.49801,52500,Seismic Retrofit permit at 1740 Valencia St
BLD201902-1128,2019-02-07,Sunset,Repair,Under Review,37.757638,-122.493008,64014,Repair permit at 1940 Valencia St
BLD201902-3782,2019-02-21,Sunset,Seismic Retrofit,Issued,37.755278,-122.49118,77028,Seismic Retrofit permit at 1400 Divisadero St
BLD201902-8082,2019-02-27,Sunset,Roof,On Hold,37.749959,-122.481963,59203,Roof permit at 5658 Taraval St
BLD201902-2645,2019-02-09,Sunset,HVAC Installation,Withdrawn,37.749837,-122.508071,63649,HVAC Installation permit at 8805 Mission St
BLD201902-8481,2019-02-18,Sunset,Foundation Work,Completed,37.727243,-122.505042,59501,Foundation Work permit at 2047 Geary Blvd
BLD201902-6061,2019-02-18,Sunset,Repair,Completed,37.745787,-122.470065,60176,Repair permit at 8773 Divisadero St
BLD201902-6430,2019-02-26,Sunset,New Construction,Expired,37.76129,-122.483091,704838,New Construction permit at 1559 Fulton St
BLD201902-8827,2019-02-20,Sunset,ADU Construction,Issued,37.751237,-122.474502,279752,ADU Construction permit at 2656 Taraval St
BLD202112-8370,2021-12-16,Tenderloin,Mechanical,Under Review,37.769979,-122.419745,16979,Mechanical permit at 8002 Columbus Ave
BLD202112-1523,2021-12-18,Tenderloin,Electrical,Completed,37.785702,-122.404655,27802,Electrical permit at 7422 Mission St
BLD202112-3994,2021-12-29,Tenderloin,Alteration,Under Review,37.777348,-122.405861,67186,Alteration permit at 7316 Columbus Ave
BLD202112-3877,2021-12-09,Tenderloin,Addition,Under Review,37.78952,-122.40389,67458,Addition permit at 2578 Market St
BLD202112-9766,2021-12-27,Tenderloin,Mechanical,Completed,37.797503,-122.427755,25060,Mechanical permit at 1686 Geary Blvd
BLD202112-6530,2021-12-06,Tenderloin,Solar Installation,Issued,37.787985,-122.421012,33137,Solar Installation permit at 7371 Market St
BLD202112-9559,2021-12-13,Tenderloin,Mechanical,Under Review,37.760758,-122.416336,32962,Mechanical permit at 738 Taraval St
BLD202112-5409,2021-12-12,Tenderloin,Window Replacement,Issued,37.78745,-122.406603,18175,Window Replacement permit at 4983 Geary Blvd
BLD202112-6278,2021-12-16,Tenderloin,Seismic Retrofit,Approved,37.789697,-122.40747,37090,Seismic Retrofit permit at 4296 Columbus Ave
BLD202112-7760,2021-12-31,Tenderloin,ADU Construction,Expired,37.777643,-122.412112,115803,ADU Construction permit at 600 Irving St
BLD202112-5672,2021-12-22,Tenderloin,Alteration,Approved,37.794935,-122.410871,73791,Alteration permit at 9303 Columbus Ave
BLD202112-3454,2021-12-25,Tenderloin,Roof,Expired,37.79291,-122.393814,24094,Roof permit at 5557 Mission St
BLD202112-3823,2021-12-07,Tenderloin,ADU Construction,Issued,37.770746,-122.411814,95130,ADU Construction permit at 8649 Fulton St
BLD202112-2153,2021-12-15,Tenderloin,ADU Construction,Approved,37.801591,-122.400671,70187,ADU Construction permit at 9096 Market St
BLD202112-1208,2021-12-16,Tenderloin,Electrical,Completed,37.78749,-122.422878,18236,Electrical permit at 3571 Divisadero St
BLD202112-5227,2021-12-22,Tenderloin,ADU Construction,On Hold,37.764574,-122.401547,96504,ADU Construction permit at 4586 Geary Blvd
BLD202112-9691,2021-12-04,Tenderloin,Demolition,Approved,37.782655,-122.418991,22690,Demolition permit at 2796 Geary Blvd
BLD202112-3631,2021-12-05,Tenderloin,Electrical,Approved,37.785483,-122.418425,19182,Electrical permit at 1874 Market St
BLD202112-7008,2021-12-25,Tenderloin,Plumbing,Completed,37.795368,-122.395582,16938,Plumbing permit at 9517 Fulton St
BLD202112-6948,2021-12-18,Tenderloin,Demolition,Issued,37.787001,-122.424354,35211,Demolition permit at 3913 Fulton St
BLD202112-1960,2021-12-31,Tenderloin,ADU Construction,Issued,37.792552,-122.400579,101786,ADU Construction permit at 7256 Mission St
BLD202112-2853,2021-12-27,Tenderloin,Addition,Approved,37.789935,-122.416964,89064,Addition permit at 1296 Taraval St
BLD202112-5727,2021-12-26,Tenderloin,Plumbing,Completed,37.76688,-122.420111,21045,Plumbing permit at 9594 Columbus Ave
BLD202112-7696,2021-12-11,Tenderloin,Repair,Under Review,37.782983,-122.427782,16080,Repair permit at 1203 Fulton St
BLD202112-1117,2021-12-26,Tenderloin,Window Replacement,Completed,37.798507,-122.410824,26550,Window Replacement permit at 2201 Columbus Ave
BLD202112-1341,2021-12-18,Tenderloin,Electrical,Issued,37.782381,-122.421924,27656,Electrical permit at 6434 Market St
BLD202112-8218,2021-12-12,Tenderloin,New Construction,Issued,37.799844,-122.417338,304735,New Construction permit at 7227 Van Ness Ave
BLD202112-7629,2021-12-29,Tenderloin,Foundation Work,Issued,37.809742,-122.419069,25918,Foundation Work permit at 3115 Van Ness Ave
