id,date,neighborhood,category,resolution,lat,lng,description
180000243,2020-05-31 05:39:00,Tenderloin,Fraud,Complainant Refuses to Prosecute,37.787694,-122.416304,Incident #180000243
180000244,2020-05-22 07:56:00,Tenderloin,Disorderly Conduct,Cite or Arrest Adult,37.795905,-122.419491,Incident #180000244
180000245,2020-05-15 03:12:00,Tenderloin,Disorderly Conduct,Open,37.794457,-122.40517,Incident #180000245
180000246,2020-05-31 18:17:00,Tenderloin,Burglary,Open,37.793097,-122.413077,Incident #180000246
180000247,2019-03-16 10:57:00,Haight-Ashbury,Drug Offense,Cite or Arrest Adult,37.771574,-122.465126,Incident #180000247
180000248,2019-03-19 07:11:00,Haight-Ashbury,Fraud,Not Prosecuted,37.761088,-122.448594,Incident #180000248
180000249,2019-03-29 21:57:00,Haight-Ashbury,Disorderly Conduct,Unfounded,37.774588,-122.440702,Incident #180000249
180000250,2019-03-29 00:08:00,Haight-Ashbury,Motor Vehicle Theft,Complainant Refuses to Prosecute,37.764228,-122.45877,Incident #180000250
180000251,2019-03-03 06:58:00,Haight-Ashbury,Burglary,Not Prosecuted,37.760668,-122.445933,Incident #180000251
180000252,2019-03-18 20:13:00,Haight-Ashbury,Burglary,Cite or Arrest Adult,37.781748,-122.443934,Incident #180000252
180000253,2019-03-13 10:40:00,Haight-Ashbury,Vandalism,Cite or Arrest Adult,37.769982,-122.436841,Incident #180000253
180000254,2019-03-01 18:57:00,Haight-Ashbury,Assault,Arrest Made,37.764959,-122.458291,Incident #180000254
180000255,2019-03-03 03:02:00,Haight-Ashbury,Disorderly Conduct,Open,37.76715,-122.447313,Incident #180000255
180000256,2019-03-18 12:09:00,Haight-Ashbury,Weapons Offense,Exceptional Clearance,37.774286,-122.4583,Incident #180000256
180000257,2019-03-03 10:52:00,Haight-Ashbury,Shoplifting,Cite or Arrest Adult,37.755008,-122.456839,Incident #180000257
180000258,2019-03-21 04:26:00,Haight-Ashbury,Motor Vehicle Theft,Arrest Made,37.775465,-122.436114,Incident #180000258
180000259,2019-03-28 16:18:00,Haight-Ashbury,Vandalism,Not Prosecuted,37.797135,-122.431369,Incident #180000259
180000260,2019-03-17 03:14:00,Haight-Ashbury,Weapons Offense,Unfounded,37.759722,-122.445723,Incident #180000260
180000261,2019-03-31 08:10:00,Haight-Ashbury,Assault,Open,37.771079,-122.457033,Incident #180000261
180000262,2019-03-13 11:55:00,Haight-Ashbury,Motor Vehicle Theft,Cite or Arrest Adult,37.774818,-122.417558,Incident #180000262
180000263,2019-03-29 14:44:00,Haight-Ashbury,Assault,Unfounded,37.781088,-122.462974,Incident #180000263
180000264,2019-03-04 22:58:00,Haight-Ashbury,Vandalism,Arrest Made,37.788623,-122.446496,Incident #180000264
180000265,2019-03-06 10:57:00,Haight-Ashbury,Public Intoxication,Arrest Made,37.807498,-122.46573,Incident #180000265
180000266,2019-03-05 18:56:00,Haight-Ashbury,Public Intoxication,Arrest Made,37.774277,-122.438355,Incident #180000266
180000267,2019-03-15 04:06:00,Haight-Ashbury,Larceny/Theft,Complainant Refuses to Prosecute,37.755745,-122.453,Incident #180000267
180000268,2019-03-18 12:06:00,Haight-Ashbury,Burglary,Cite or Arrest Adult,37.769578,-122.461838,Incident #180000268
180000269,2019-03-06 14:12:00,Haight-Ashbury,Drug Offense,Arrest Made,37.785683,-122.451194,Incident #180000269
180000270,2019-03-13 21:17:00,Haight-Ashbury,Shoplifting,Arrest Made,37.774017,-122.445499,Incident #180000270
180000271,2019-03-16 13:54:00,Haight-Ashbury,Weapons Offense,Unfounded,37.76828,-122.459057,Incident #180000271
180000272,2019-03-20 03:01:00,Haight-Ashbury,Robbery,Arrest Made,37.791236,-122.461137,Incident #180000272
180000273,2019-03-09 11:28:00,Haight-Ashbury,Public Intoxication,Cite or Arrest Adult,37.76442,-122.452395,Incident #180000273
180000274,2019-03-12 14:56:00,Haight-Ashbury,Drug Offense,Exceptional Clearance,37.766664,-122.463833,Incident #180000274
180000275,2019-03-14 12:40:00,Haight-Ashbury,Motor Vehicle Theft,Unfounded,37.781709,-122.47205,Incident #180000275
180000276,2019-03-14 13:07:00,Haight-Ashbury,Fraud,Cite or Arrest Adult,37.778806,-122.468895,Incident #180000276
180000277,2019-03-12 18:00:00,Haight-Ashbury,Disorderly Conduct,Complainant Refuses to Prosecute,37.778338,-122.437362,Incident #180000277
180000278,2019-03-06 07:40:00,Haight-Ashbury,Larceny/Theft,Arrest Made,37.769756,-122.455298,Incident #180000278
180000279,2019-03-16 15:14:00,Haight-Ashbury,Fraud,Cite or Arrest Adult,37.768026,-122.447269,Incident #180000279
180000280,2019-03-04 17:55:00,Haight-Ashbury,Fraud,Cite or Arrest Adult,37.762588,-122.451401,Incident #180000280
180000281,2019-03-02 14:10:00,Haight-Ashbury,Disorderly Conduct,Open,37.773237,-122.442633,Incident #180000281
180000282,2019-03-16 18:30:00,Haight-Ashbury,Drug Offense,Unfounded,37.762303,-122.450311,Incident #180000282
180000283,2019-03-14 21:29:00,Haight-Ashbury,Drug Offense,Not Prosecuted,37.77039,-122.449482,Incident #180000283
180000284,2019-03-13 15:33:00,Haight-Ashbury,Motor Vehicle Theft,Open,37.751853,-122.457731,Incident #180000284
180000285,2019-03-06 11:04:00,Haight-Ashbury,Fraud,Arrest Made,37.769055,-122.436887,Incident #180000285
180000286,2019-03-10 00:55:00,Haight-Ashbury,Motor Vehicle Theft,Open,37.775112,-122.460185,Incident #180000286
180000287,2019-03-05 21:21:00,Haight-Ashbury,Disorderly Conduct,Cite or Arrest Adult,37.754029,-122.450262,Incident #180000287
180000288,2019-03-12 06:58:00,Haight-Ashbury,Weapons Offense,Open,37.783715,-122.456787,Incident #180000288
180000289,2023-10-04 14:35:00,Outer Richmond,Shoplifting,Arrest Made,37.783268,-122.494406,Incident #180000289
180000290,2023-10-05 13:32:00,Outer Richmond,Trespass,Not Prosecuted,37.777423,-122.518029,Incident #180000290
180000291,2023-10-24 15:51:00,Outer Richmond,Vandalism,Exceptional Clearance,37.778179,-122.505426,Incident #180000291
180000292,2023-10-09 05:42:00,Outer Richmond,Weapons Offense,Open,37.786446,-122.494288,Incident #180000292
180000293,2023-10-31 09:40:00,Outer Richmond,Larceny/Theft,Arrest Made,37.769619,-122.492564,Incident #180000293
180000294,2023-10-17 18:12:00,Outer Richmond,Public Intoxication,Cite or Arrest Adult,37.780697,-122.486844,Incident #180000294
180000295,2023-10-14 13:42:00,Outer Richmond,Drug Offense,Exceptional Clearance,37.783774,-122.495892,Incident #180000295
180000296,2023-10-23 03:15:00,Outer Richmond,Drug Offense,Open,37.787171,-122.509001,Incident #180000296
180000297,2023-10-02 20:32:00,Outer Richmond,Vandalism,Cite or Arrest Adult,37.762317,-122.47883,Incident #180000297
180000298,2023-10-11 01:59:00,Outer Richmond,Disorderly Conduct,Open,37.786736,-122.492455,Incident #180000298
180000299,2023-10-15 06:48:00,Outer Richmond,Robbery,Not Prosecuted,37.795898,-122.501388,Incident #180000299
180000300,2023-10-15 01:09:00,Outer Richmond,Public Intoxication,Not Prosecuted,37.768373,-122.524252,Incident #180000300
180000301,2023-10-06 12:41:00,Outer Richmond,Trespass,Arrest Made,37.774974,-122.495267,Incident #180000301
180000302,2023-10-13 22:46:00,Outer Richmond,Fraud,Cite or Arrest Adult,37.781395,-122.478176,Incident #180000302
180000303,2023-10-15 05:29:00,Outer Richmond,Larceny/Theft,Open,37.784988,-122.498473,Incident #180000303
180000304,2023-10-21 07:55:00,Outer Richmond,Trespass,Unfounded,37.791891,-122.503779,Incident #180000304
180000305,2023-10-14 07:32:00,Outer Richmond,Robbery,Open,37.783062,-122.497766,Incident #180000305
180000306,2023-10-24 23:12:00,Outer Richmond,Shoplifting,Open,37.789775,-122.486995,Incident #180000306
180000307,2023-10-29 03:28:00,Outer Richmond,Larceny/Theft,Exceptional Clearance,37.772808,-122.500711,Incident #180000307
180000308,2023-10-21 05:21:00,Outer Richmond,Fraud,Open,37.764759,-122.493313,Incident #180000308
180000309,2023-10-06 21:12:00,Outer Richmond,Weapons Offense,Open,37.780765,-122.514671,Incident #180000309
180000310,2023-10-11 17:02:00,Outer Richmond,Disorderly Conduct,Arrest Made,37.789239,-122.50726,Incident #180000310
180000311,2023-10-01 05:26:00,Outer Richmond,Disorderly Conduct,Cite or Arrest Adult,37.781608,-122.508683,Incident #180000311
180000312,2023-10-14 07:00:00,Outer Richmond,Larceny/Theft,Cite or Arrest Adult,37.78431,-122.50901,Incident #180000312
180000313,2023-10-13 14:28:00,Outer Richmond,Vandalism,Open,37.779886,-122.512222,Incident #180000313
180000314,2023-10-18 07:14:00,Outer Richmond,Vandalism,Arrest Made,37.764189,-122.516069,Incident #180000314
180000315,2023-10-08 23:10:00,Outer Richmond,Vandalism,Open,37.75975,-122.522666,Incident #180000315
180000316,2023-10-28 01:47:00,Outer Richmond,Disorderly Conduct,Cite or Arrest Adult,37.774235,-122.506086,Incident #180000316
180000317,2023-10-17 11:07:00,Pacific Heights,Weapons Offense,Cite or Arrest Adult,37.765879,-122.418038,Incident #180000317
180000318,2023-10-24 17:22:00,Pacific Heights,Assault,Arrest Made,37.80851,-122.435186,Incident #180000318
180000319,2023-10-26 16:53:00,Pacific Heights,Weapons Offense,Arrest Made,37.798654,-122.448803,Incident #180000319
180000320,2023-10-22 05:50:00,Pacific Heights,Fraud,Open,37.799311,-122.431778,Incident #180000320
180000321,2023-10-27 19:20:00,Pacific Heights,Larceny/Theft,Cite or Arrest Adult,37.781939,-122.440259,Incident #180000321
180000322,2023-10-26 10:58:00,Pacific Heights,Robbery,Not Prosecuted,37.787006,-122.450628,Incident #180000322
180000323,2023-10-03 08:03:00,Pacific Heights,Disorderly Conduct,Not Prosecuted,37.78587,-122.452368,Incident #180000323
180000324,2023-10-04 11:35:00,Pacific Heights,Motor Vehicle Theft,Cite or Arrest Adult,37.783964,-122.439455,Incident #180000324
180000325,2023-10-07 15:39:00,Pacific Heights,Disorderly Conduct,Not Prosecuted,37.789534,-122.434904,Incident #180000325
180000326,2023-10-12 07:26:00,Pacific Heights,Fraud,Cite or Arrest Adult,37.796722,-122.429214,Incident #180000326
180000327,2018-12-04 07:23:00,Excelsior,Trespass,Arrest Made,37.703702,-122.439766,Incident #180000327
180000328,2018-12-06 18:39:00,Excelsior,Trespass,Cite or Arrest Adult,37.740914,-122.437466,Incident #180000328
180000329,2018-12-03 08:46:00,Excelsior,Burglary,Complainant Refuses to Prosecute,37.72934,-122.426639,Incident #180000329
180000330,2018-12-07 16:35:00,Excelsior,Larceny/Theft,Complainant Refuses to Prosecute,37.72169,-122.440051,Incident #180000330
180000331,2018-12-18 10:09:00,Excelsior,Trespass,Arrest Made,37.718867,-122.437944,Incident #180000331
180000332,2018-12-17 05:52:00,Excelsior,Larceny/Theft,Cite or Arrest Adult,37.719423,-122.449438,Incident #180000332
180000333,2018-12-22 19:12:00,Excelsior,Burglary,Arrest Made,37.718397,-122.440898,Incident #180000333
180000334,2018-12-31 13:22:00,Excelsior,Motor Vehicle Theft,Arrest Made,37.742119,-122.433229,Incident #180000334
180000335,2018-12-24 03:22:00,Excelsior,Larceny/Theft,Unfounded,37.719695,-122.438235,Incident #180000335
180000336,2018-12-25 12:47:00,Excelsior,Motor Vehicle Theft,Cite or Arrest Adult,37.725472,-122.421718,Incident #180000336
180000337,2018-12-01 21:27:00,Excelsior,Assault,Unfounded,37.726565,-122.451142,Incident #180000337
180000338,2018-12-23 12:22:00,Excelsior,Disorderly Conduct,Open,37.728076,-122.411136,Incident #180000338
180000339,2018-12-07 05:48:00,Excelsior,Robbery,Open,37.712767,-122.436645,Incident #180000339
180000340,2018-12-14 02:21:00,Excelsior,Trespass,Open,37.709503,-122.431742,Incident #180000340
180000341,2018-12-03 02:08:00,Excelsior,Motor Vehicle Theft,Open,37.719078,-122.436773,Incident #180000341
180000342,2018-12-29 21:54:00,Excelsior,Motor Vehicle Theft,Cite or Arrest Adult,37.717215,-122.422664,Incident #180000342
180000343,2018-12-09 16:12:00,Excelsior,Disorderly Conduct,Not Prosecuted,37.738913,-122.425108,Incident #180000343
180000344,2018-12-15 04:15:00,Excelsior,Shoplifting,Exceptional Clearance,37.728923,-122.434309,Incident #180000344
180000345,2018-12-24 14:49:00,Excelsior,Drug Offense,Cite or Arrest Adult,37.725724,-122.428385,Incident #180000345
180000346,2018-12-31 23:10:00,Excelsior,Fraud,Exceptional Clearance,37.713352,-122.440786,Incident #180000346
180000347,2018-12-28 06:17:00,Excelsior,Robbery,Not Prosecuted,37.728062,-122.446435,Incident #180000347
180000348,2018-12-29 23:58:00,Excelsior,Shoplifting,Arrest Made,37.722468,-122.439727,Incident #180000348
180000349,2018-12-20 03:40:00,Excelsior,Burglary,Unfounded,37.701629,-122.428627,Incident #180000349
180000350,2018-12-20 01:37:00,Excelsior,Trespass,Cite or Arrest Adult,37.723127,-122.435108,Incident #180000350
180000351,2018-12-02 13:53:00,Excelsior,Motor Vehicle Theft,Cite or Arrest Adult,37.72548,-122.430821,Incident #180000351
180000352,2018-12-30 14:57:00,Excelsior,Vandalism,Open,37.716497,-122.431137,Incident #180000352
180000353,2018-12-20 14:39:00,Excelsior,Trespass,Cite or Arrest Adult,37.736065,-122.443836,Incident #180000353
180000354,2018-12-25 15:50:00,Excelsior,Assault,Complainant Refuses to Prosecute,37.712618,-122.441637,Incident #180000354
180000355,2018-12-31 11:55:00,Excelsior,Shoplifting,Open,37.746542,-122.441453,Incident #180000355
180000356,2018-12-27 17:20:00,Excelsior,Larceny/Theft,Not Prosecuted,37.71484,-122.453277,Incident #180000356
180000357,2018-12-07 13:32:00,Excelsior,Drug Offense,Not Prosecuted,37.72841,-122.435698,Incident #180000357
180000358,2018-12-20 01:03:00,Excelsior,Vandalism,Open,37.730317,-122.442545,Incident #180000358
180000359,2018-12-14 16:35:00,Excelsior,Vandalism,Open,37.732255,-122.429053,Incident #180000359
180000360,2018-12-25 15:58:00,Excelsior,Motor Vehicle Theft,Open,37.739338,-122.435307,Incident #180000360
180000361,2018-12-20 03:48:00,Excelsior,Assault,Arrest Made,37.721735,-122.431225,Incident #180000361
180000362,2018-12-21 16:11:00,Excelsior,Motor Vehicle Theft,Unfounded,37.729317,-122.435196,Incident #180000362
180000363,2018-12-15 05:26:00,Excelsior,Assault,Arrest Made,37.733203,-122.432249,Incident #180000363
180000364,2018-12-23 17:17:00,Excelsior,Trespass,Open,37.712218,-122.421416,Incident #180000364
180000365,2018-12-08 04:46:00,Excelsior,Drug Offense,Open,37.718608,-122.434962,Incident #180000365
180000366,2018-12-05 11:40:00,Excelsior,Public Intoxication,Open,37.728336,-122.435763,Incident #180000366
180000367,2022-04-07 13:17:00,North Beach,Trespass,Unfounded,37.809459,-122.405242,Incident #180000367
180000368,2022-04-26 11:33:00,North Beach,Burglary,Arrest Made,37.817393,-122.404409,Incident #180000368
180000369,2022-04-06 11:29:00,North Beach,Weapons Offense,Arrest Made,37.818588,-122.425756,Incident #180000369
180000370,2022-04-10 21:16:00,North Beach,Burglary,Arrest Made,37.820836,-122.403818,Incident #180000370
180000371,2022-04-20 15:46:00,North Beach,Shoplifting,Unfounded,37.792351,-122.405398,Incident #180000371
180000372,2022-04-01 22:37:00,North Beach,Trespass,Unfounded,37.803306,-122.413144,Incident #180000372
180000373,2022-04-04 07:42:00,North Beach,Burglary,Cite or Arrest Adult,37.80407,-122.39969,Incident #180000373
180000374,2022-04-27 04:58:00,North Beach,Larceny/Theft,Cite or Arrest Adult,37.804944,-122.435708,Incident #180000374
180000375,2022-04-22 06:31:00,North Beach,Robbery,Arrest Made,37.784006,-122.417819,Incident #180000375
180000376,2022-04-13 01:32:00,North Beach,Shoplifting,Arrest Made,37.807775,-122.400894,Incident #180000376
180000377,2022-04-11 19:33:00,North Beach,Drug Offense,Open,37.803893,-122.406103,Incident #180000377
180000378,2022-04-10 12:52:00,North Beach,Drug Offense,Exceptional Clearance,37.80306,-122.41136,Incident #180000378
180000379,2022-04-11 19:15:00,North Beach,Disorderly Conduct,Arrest Made,37.822628,-122.394121,Incident #180000379
180000380,2022-04-21 20:56:00,North Beach,Public Intoxication,Open,37.81539,-122.414605,Incident #180000380
180000381,2022-04-20 00:35:00,North Beach,Public Intoxication,Open,37.81045,-122.427694,Incident #180000381
180000382,2022-04-29 23:40:00,North Beach,Disorderly Conduct,Open,37.807273,-122.438635,Incident #180000382
180000383,2022-04-22 06:43:00,North Beach,Motor Vehicle Theft,Cite or Arrest Adult,37.814791,-122.412146,Incident #180000383
180000384,2022-04-02 20:06:00,North Beach,Weapons Offense,Open,37.805653,-122.427897,Incident #180000384
180000385,2022-04-22 15:04:00,North Beach,Drug Offense,Open,37.808107,-122.417454,Incident #180000385
180000386,2022-04-17 03:13:00,North Beach,Fraud,Open,37.823298,-122.410927,Incident #180000386
180000387,2022-04-10 10:05:00,North Beach,Fraud,Exceptional Clearance,37.802303,-122.414655,Incident #180000387
180000388,2022-04-30 05:28:00,North Beach,Trespass,Open,37.815395,-122.400929,Incident #180000388
180000389,2022-04-10 09:19:00,North Beach,Assault,Complainant Refuses to Prosecute,37.79983,-122.424558,Incident #180000389
180000390,2022-04-20 10:41:00,North Beach,Weapons Offense,Unfounded,37.809182,-122.416423,Incident #180000390
180000391,2022-04-08 02:14:00,North Beach,Drug Offense,Arrest Made,37.813261,-122.414805,Incident #180000391
180000392,2022-04-09 18:09:00,North Beach,Vandalism,Open,37.808034,-122.396328,Incident #180000392
180000393,2022-04-17 23:20:00,North Beach,Trespass,Cite or Arrest Adult,37.810195,-122.395577,Incident #180000393
180000394,2022-04-25 17:59:00,North Beach,Disorderly Conduct,Cite or Arrest Adult,37.80738,-122.416007,Incident #180000394
180000395,2022-04-23 12:21:00,North Beach,Trespass,Unfounded,37.801634,-122.411443,Incident #180000395
180000396,2022-04-05 22:57:00,North Beach,Assault,Open,37.822591,-122.403083,Incident #180000396
180000397,2022-04-11 03:40:00,North Beach,Assault,Arrest Made,37.799718,-122.416758,Incident #180000397
180000398,2022-04-12 13:23:00,North Beach,Disorderly Conduct,Open,37.82636,-122.400748,Incident #180000398
180000399,2022-04-07 15:28:00,North Beach,Burglary,Cite or Arrest Adult,37.804775,-122.429087,Incident #180000399
180000400,2022-04-02 23:09:00,North Beach,Public Intoxication,Cite or Arrest Adult,37.808832,-122.416916,Incident #180000400
180000401,2022-04-08 15:06:00,North Beach,Drug Offense,Open,37.811426,-122.419643,Incident #180000401
180000402,2022-04-24 20:21:00,North Beach,Trespass,Not Prosecuted,37.782398,-122.418573,Incident #180000402
180000403,2022-04-09 15:50:00,North Beach,Motor Vehicle Theft,Open,37.796702,-122.409757,Incident #180000403
180000404,2022-04-18 09:09:00,North Beach,Larceny/Theft,Unfounded,37.81147,-122.404542,Incident #180000404
